Open,High,Low,Close,Adj Close,Volume,Company,Ticker,Time,Gain,Label
94.36000061035156,96.30000305175781,94.30000305175781,95.58000183105469,95.58000183105469,28288200,Google,GOOG,2023-03-06,1.2929220144253448,GOOG : Google
95.41999816894531,96.08999633789062,93.84400177001953,94.16999816894531,94.16999816894531,24101500,Google,GOOG,2023-03-07,-1.3099979291414572,GOOG : Google
94.40499877929688,96.23999786376953,94.40499877929688,94.6500015258789,94.6500015258789,25395200,Google,GOOG,2023-03-08,0.25952306525082086,GOOG : Google
94.48999786376953,95.91999816894531,92.3550033569336,92.66000366210938,92.66000366210938,24438900,Google,GOOG,2023-03-09,-1.9367067869961654,GOOG : Google
92.5,93.18000030517578,90.80000305175781,91.01000213623047,91.01000213623047,32850100,Google,GOOG,2023-03-10,-1.6108085013724662,GOOG : Google
90.56500244140625,93.08000183105469,89.94000244140625,91.66000366210938,91.66000366210938,31508600,Google,GOOG,2023-03-13,1.2090776692813197,GOOG : Google
93.06999969482422,94.83000183105469,92.77999877929688,94.25,94.25,32303900,Google,GOOG,2023-03-14,1.267863230949815,GOOG : Google
93.54000091552734,97.25,93.04000091552734,96.55000305175781,96.55000305175781,38367300,Google,GOOG,2023-03-15,3.2178769582744553,GOOG : Google
96.56999969482422,101.97000122070312,95.87000274658203,101.06999969482422,101.06999969482422,54499500,Google,GOOG,2023-03-16,4.659832260764916,GOOG : Google
100.83999633789062,103.48999786376953,100.75,102.45999908447266,102.45999908447266,76140300,Google,GOOG,2023-03-17,1.606508137062789,GOOG : Google
101.05999755859375,102.58000183105469,100.79000091552734,101.93000030517578,101.93000030517578,26033900,Google,GOOG,2023-03-20,0.8608774664551232,GOOG : Google
101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,105.83999633789062,33122800,Google,GOOG,2023-03-21,3.785048885953573,GOOG : Google
105.13999938964844,107.51000213623047,104.20999908447266,104.22000122070312,104.22000122070312,32336900,Google,GOOG,2023-03-22,-0.8750220413601134,GOOG : Google
105.88999938964844,107.10099792480469,105.41000366210938,106.26000213623047,106.26000213623047,31385800,Google,GOOG,2023-03-23,0.349421804433594,GOOG : Google
105.73999786376953,106.16000366210938,104.73999786376953,106.05999755859375,106.05999755859375,25245000,Google,GOOG,2023-03-24,0.3026288077256171,GOOG : Google
105.31999969482422,105.4000015258789,102.62999725341797,103.05999755859375,103.05999755859375,25393400,Google,GOOG,2023-03-27,-2.1458432802687644,GOOG : Google
103.0,103.0,100.27999877929688,101.36000061035156,101.36000061035156,24913500,Google,GOOG,2023-03-28,-1.5922324171344053,GOOG : Google
102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,101.9000015258789,26148300,Google,GOOG,2023-03-29,-0.7982862977798997,GOOG : Google
101.44000244140625,101.61000061035156,100.29000091552734,101.31999969482422,101.31999969482422,25009800,Google,GOOG,2023-03-30,-0.11829923471398496,GOOG : Google
101.70999908447266,104.19000244140625,101.44000244140625,104.0,104.0,28086500,Google,GOOG,2023-03-31,2.2515002813297067,GOOG : Google
102.66999816894531,104.94999694824219,102.37999725341797,104.91000366210938,104.91000366210938,20719900,Google,GOOG,2023-04-03,2.181752735086343,GOOG : Google
104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658203,105.12000274658203,20377200,Google,GOOG,2023-04-04,0.2670797581764204,GOOG : Google
106.12000274658203,106.54000091552734,104.10199737548828,104.94999694824219,104.94999694824219,21864200,Google,GOOG,2023-04-05,-1.1025308783056245,GOOG : Google
105.7699966430664,109.62999725341797,104.81500244140625,108.9000015258789,108.9000015258789,34684200,Google,GOOG,2023-04-06,2.9592559158104907,GOOG : Google
107.38999938964844,107.97000122070312,105.5999984741211,106.94999694824219,106.94999694824219,19741500,Google,GOOG,2023-04-10,-0.4097238512962156,GOOG : Google
106.91999816894531,107.22000122070312,105.27999877929688,106.12000274658203,106.12000274658203,18721300,Google,GOOG,2023-04-11,-0.7482187018926065,GOOG : Google
107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.22000122070312,22761600,Google,GOOG,2023-04-12,-2.0206706222911883,GOOG : Google
106.47000122070312,108.26499938964844,106.44000244140625,108.19000244140625,108.19000244140625,21650700,Google,GOOG,2023-04-13,1.615479666556696,GOOG : Google
107.69000244140625,109.58000183105469,107.58999633789062,109.45999908447266,109.45999908447266,20745400,Google,GOOG,2023-04-14,1.6436034942328608,GOOG : Google
105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894531,106.41999816894531,29043400,Google,GOOG,2023-04-17,0.9390096375831369,GOOG : Google
107.0,107.05000305175781,104.77999877929688,105.12000274658203,105.12000274658203,17641400,Google,GOOG,2023-04-18,-1.7570067788952979,GOOG : Google
104.21499633789062,105.72000122070312,103.80249786376953,105.0199966430664,105.0199966430664,16732016,Google,GOOG,2023-04-19,0.7724419070800257,GOOG : Google
140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,142.31271362304688,66435100,Amazon,AAPL,2023-01-24,1.5822117164359923,AAPL : Amazon
140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,141.64373779296875,65799300,Amazon,AAPL,2023-01-25,0.6884812441658607,AAPL : Amazon
143.1699981689453,144.25,141.89999389648438,143.9600067138672,143.74053955078125,54105100,Amazon,AAPL,2023-01-26,0.5517975518792972,AAPL : Amazon
143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,145.70751953125,70555800,Amazon,AAPL,2023-01-27,1.934890292549648,AAPL : Amazon
144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.78199768066406,64015300,Amazon,AAPL,2023-01-30,-1.3521016991507142,AAPL : Amazon
142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,144.0700225830078,65874500,Amazon,AAPL,2023-01-31,1.1142231057421272,AAPL : Amazon
143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,145.20828247070312,77663600,Amazon,AAPL,2023-02-01,1.0140942159471038,AAPL : Amazon
148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,150.590087890625,118339000,Amazon,AAPL,2023-02-02,1.2894650815561302,AAPL : Amazon
148.02999877929688,157.3800048828125,147.8300018310547,154.5,154.26446533203125,154357300,Amazon,AAPL,2023-02-03,4.370736522364955,AAPL : Amazon
152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,151.49868774414062,69858300,Amazon,AAPL,2023-02-06,-0.5505745273346037,AAPL : Amazon
150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,154.4142303466797,83322600,Amazon,AAPL,2023-02-07,2.6619719351323186,AAPL : Amazon
153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.6884002685547,64120100,Amazon,AAPL,2023-02-08,-1.2737241042849152,AAPL : Amazon
153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.63999938964844,56007100,Amazon,AAPL,2023-02-09,-1.89231609130507,AAPL : Amazon
149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,151.00999450683594,57450700,Amazon,AAPL,2023-02-10,1.0370585597096318,AAPL : Amazon
150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.85000610351562,62199000,Amazon,AAPL,2023-02-13,1.9211720529333922,AAPL : Amazon
152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,153.1999969482422,61707600,Amazon,AAPL,2023-02-14,0.7099670429404726,AAPL : Amazon
153.11000061035156,155.5,152.8800048828125,155.3300018310547,155.3300018310547,65573800,Amazon,AAPL,2023-02-15,1.4499387445976104,AAPL : Amazon
153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.7100067138672,68167900,Amazon,AAPL,2023-02-16,0.1302926286160106,AAPL : Amazon
152.35000610351562,153.0,150.85000610351562,152.5500030517578,152.5500030517578,59144100,Amazon,AAPL,2023-02-17,0.13127465719056008,AAPL : Amazon
150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,148.47999572753906,58867200,Amazon,AAPL,2023-02-21,-1.1451406495672731,AAPL : Amazon
148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.91000366210938,51011300,Amazon,AAPL,2023-02-22,0.026874821142017953,AAPL : Amazon
150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,149.39999389648438,48394200,Amazon,AAPL,2023-02-23,-0.4597258033459336,AAPL : Amazon
147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.7100067138672,55469600,Amazon,AAPL,2023-02-24,-0.27190122685393353,AAPL : Amazon
147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.9199981689453,44998500,Amazon,AAPL,2023-02-27,0.1421646777695331,AAPL : Amazon
147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,147.41000366210938,50547000,Amazon,AAPL,2023-02-28,0.24481509886460293,AAPL : Amazon
146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,145.30999755859375,55479000,Amazon,AAPL,2023-03-01,-1.0352136848774833,AAPL : Amazon
144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.91000366210938,52238100,Amazon,AAPL,2023-03-02,1.0597026787322206,AAPL : Amazon
148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,151.02999877929688,70732300,Amazon,AAPL,2023-03-03,2.0197282010037365,AAPL : Amazon
153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.8300018310547,87558000,Amazon,AAPL,2023-03-06,0.02601505082807137,AAPL : Amazon
153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,151.60000610351562,56182000,Amazon,AAPL,2023-03-07,-1.3662920536255607,AAPL : Amazon
152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.8699951171875,47204800,Amazon,AAPL,2023-03-08,0.039262848996999965,AAPL : Amazon
153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,150.58999633789062,53833600,Amazon,AAPL,2023-03-09,-1.9340982468887213,AAPL : Amazon
150.2100067138672,150.94000244140625,147.61000061035156,148.5,148.5,68572400,Amazon,AAPL,2023-03-10,-1.1384106500471396,AAPL : Amazon
147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,150.47000122070312,84457100,Amazon,AAPL,2023-03-13,1.7996101116603536,AAPL : Amazon
151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,152.58999633789062,73695900,Amazon,AAPL,2023-03-14,0.8659423381572813,AAPL : Amazon
151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.99000549316406,77167900,Amazon,AAPL,2023-03-15,1.1905569301484762,AAPL : Amazon
152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.85000610351562,76161100,Amazon,AAPL,2023-03-16,2.425080410487088,AAPL : Amazon
156.0800018310547,156.74000549316406,154.27999877929688,155.0,155.0,98944600,Amazon,AAPL,2023-03-17,-0.6919540097287489,AAPL : Amazon
155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,157.39999389648438,73641400,Amazon,AAPL,2023-03-20,1.5025385066205055,AAPL : Amazon
157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,159.27999877929688,73938300,Amazon,AAPL,2023-03-21,1.2458628043658835,AAPL : Amazon
159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.8300018310547,75701800,Amazon,AAPL,2023-03-22,-0.9227879425874902,AAPL : Amazon
158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.92999267578125,67622100,Amazon,AAPL,2023-03-23,0.06295463298736306,AAPL : Amazon
158.86000061035156,160.33999633789062,157.85000610351562,160.25,160.25,59196500,Amazon,AAPL,2023-03-24,0.874983875304016,AAPL : Amazon
159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,158.27999877929688,52390300,Amazon,AAPL,2023-03-27,-1.0378914822872498,AAPL : Amazon
157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.64999389648438,45992200,Amazon,AAPL,2023-03-28,-0.20257474314484636,AAPL : Amazon
159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.77000427246094,51305700,Amazon,AAPL,2023-03-29,0.8784647036250373,AAPL : Amazon
161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,162.36000061035156,49501700,Amazon,AAPL,2023-03-30,0.5138375765041285,AAPL : Amazon
162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.89999389648438,68694700,Amazon,AAPL,2023-03-31,1.5144000357704186,AAPL : Amazon
164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,166.1699981689453,56976200,Amazon,AAPL,2023-04-03,1.156628627910068,AAPL : Amazon
166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.6300048828125,46278300,Amazon,AAPL,2023-04-04,-0.5822336045416603,AAPL : Amazon
164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.75999450683594,51511700,Amazon,AAPL,2023-04-05,-0.5948834245782461,AAPL : Amazon
162.42999267578125,164.9600067138672,162.0,164.66000366210938,164.66000366210938,45390100,Amazon,AAPL,2023-04-06,1.3729059206321232,AAPL : Amazon
161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,162.02999877929688,47716900,Amazon,AAPL,2023-04-10,0.37789655387873566,AAPL : Amazon
162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.8000030517578,47644200,Amazon,AAPL,2023-04-11,-0.9547292845616023,AAPL : Amazon
161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,160.10000610351562,50133100,Amazon,AAPL,2023-04-12,-0.6946998565359616,AAPL : Amazon
161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,165.55999755859375,68445600,Amazon,AAPL,2023-04-13,2.4314746996577985,AAPL : Amazon
164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,165.2100067138672,49337200,Amazon,AAPL,2023-04-14,0.3766999148014614,AAPL : Amazon
165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,165.22999572753906,41516200,Amazon,AAPL,2023-04-17,0.08480186125990333,AAPL : Amazon
166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,166.47000122070312,49923000,Amazon,AAPL,2023-04-18,0.22275442720749472,AAPL : Amazon
165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,167.6300048828125,47720166,Amazon,AAPL,2023-04-19,1.1037405291744269,AAPL : Amazon
242.5,243.9499969482422,240.44000244140625,242.0399932861328,241.43527221679688,40234400,Microsoft,MSFT,2023-01-24,-0.18969349025451032,MSFT : Microsoft
234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,240.00885009765625,66526600,Microsoft,MSFT,2023-01-25,2.6142975923351006,MSFT : Microsoft
243.64999389648438,248.30999755859375,242.0,248.0,247.38038635253906,33454500,Microsoft,MSFT,2023-01-26,1.7853503847669874,MSFT : Microsoft
248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,247.5399932861328,26498900,Microsoft,MSFT,2023-01-27,-0.3333474487904596,MSFT : Microsoft
244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,242.10360717773438,25867400,Microsoft,MSFT,2023-01-30,-0.7361612340629399,MSFT : Microsoft
243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,247.19085693359375,26541100,Microsoft,MSFT,2023-01-31,1.790922433767171,MSFT : Microsoft
248.0,255.17999267578125,245.47000122070312,252.75,252.11851501464844,31259900,Microsoft,MSFT,2023-02-01,1.9153225806451613,MSFT : Microsoft
258.82000732421875,264.69000244140625,257.25,264.6000061035156,263.93890380859375,39940400,Microsoft,MSFT,2023-02-02,2.233211736238143,MSFT : Microsoft
259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,257.70452880859375,29077300,Microsoft,MSFT,2023-02-03,-0.45850443177444883,MSFT : Microsoft
257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,256.1284484863281,22518000,Microsoft,MSFT,2023-02-06,-0.260260030057633,MSFT : Microsoft
260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,266.8915100097656,50841400,Microsoft,MSFT,2023-02-07,2.698345224056984,MSFT : Microsoft
273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,266.0635986328125,54686000,Microsoft,MSFT,2023-02-08,-2.3682287450998176,MSFT : Microsoft
273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,262.96136474609375,42375100,Microsoft,MSFT,2023-02-09,-3.718039857430072,MSFT : Microsoft
261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,262.4426574707031,25818500,Microsoft,MSFT,2023-02-10,0.6003163428848814,MSFT : Microsoft
267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,270.6421203613281,44630900,Microsoft,MSFT,2023-02-13,1.3749785063400026,MSFT : Microsoft
272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,271.4900207519531,37047900,Microsoft,MSFT,2023-02-14,-0.18337183238981825,MSFT : Microsoft
268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,269.32000732421875,28922400,Microsoft,MSFT,2023-02-15,0.37268931600455396,MSFT : Microsoft
264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,262.1499938964844,29603600,Microsoft,MSFT,2023-02-16,-0.7082778558447198,MSFT : Microsoft
259.3900146484375,260.0899963378906,256.0,258.05999755859375,258.05999755859375,30000100,Microsoft,MSFT,2023-02-17,-0.5127479913389803,MSFT : Microsoft
254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,252.6699981689453,28397400,Microsoft,MSFT,2023-02-21,-0.7112533751107248,MSFT : Microsoft
254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,251.50999450683594,22491100,Microsoft,MSFT,2023-02-22,-1.0153889835252639,MSFT : Microsoft
255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,254.77000427246094,29219100,Microsoft,MSFT,2023-02-23,-0.30912243452799615,MSFT : Microsoft
249.9600067138672,251.0,248.10000610351562,249.22000122070312,249.22000122070312,24990900,Microsoft,MSFT,2023-02-24,-0.29604955724423443,MSFT : Microsoft
252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,250.16000366210938,21190000,Microsoft,MSFT,2023-02-27,-0.9110365961308823,MSFT : Microsoft
249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,249.4199981689453,22491000,Microsoft,MSFT,2023-02-28,0.14051906469451914,MSFT : Microsoft
250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,246.27000427246094,27565300,Microsoft,MSFT,2023-03-01,-1.79055285242184,MSFT : Microsoft
246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,251.11000061035156,24808200,Microsoft,MSFT,2023-03-02,1.8495224101199779,MSFT : Microsoft
252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,255.2899932861328,30760100,Microsoft,MSFT,2023-03-03,1.2292282861002046,MSFT : Microsoft
256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,256.8699951171875,24109800,Microsoft,MSFT,2023-03-06,0.1715877447933985,MSFT : Microsoft
256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,254.14999389648438,21473200,Microsoft,MSFT,2023-03-07,-0.8388583686633158,MSFT : Microsoft
254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,253.6999969482422,17340200,Microsoft,MSFT,2023-03-08,-0.13383575298227826,MSFT : Microsoft
255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,252.32000732421875,26653400,Microsoft,MSFT,2023-03-09,-1.3681494409325863,MSFT : Microsoft
251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,248.58999633789062,28333900,Microsoft,MSFT,2023-03-10,-0.9917179683786698,MSFT : Microsoft
247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,253.9199981689453,33339700,Microsoft,MSFT,2023-03-13,2.6354100377177043,MSFT : Microsoft
256.75,261.07000732421875,255.86000061035156,260.7900085449219,260.7900085449219,33620300,Microsoft,MSFT,2023-03-14,1.5735184206122201,MSFT : Microsoft
259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,265.44000244140625,46028000,Microsoft,MSFT,2023-03-15,2.1001581753780507,MSFT : Microsoft
265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,276.20001220703125,54768800,Microsoft,MSFT,2023-03-16,4.143893935389173,MSFT : Microsoft
278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,279.42999267578125,69527400,Microsoft,MSFT,2023-03-17,0.42046390753084223,MSFT : Microsoft
276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,272.2300109863281,43466600,Microsoft,MSFT,2023-03-20,-1.7149251973401296,MSFT : Microsoft
274.8800048828125,275.0,269.5199890136719,273.7799987792969,273.7799987792969,34558700,Microsoft,MSFT,2023-03-21,-0.4001768349737123,MSFT : Microsoft
273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,272.2900085449219,34873300,Microsoft,MSFT,2023-03-22,-0.4059931881281484,MSFT : Microsoft
277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,277.6600036621094,36610900,Microsoft,MSFT,2023-03-23,-0.10074072707684557,MSFT : Microsoft
277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,280.57000732421875,28172000,Microsoft,MSFT,2023-03-24,1.2011315853202122,MSFT : Microsoft
280.5,281.4599914550781,275.5199890136719,276.3800048828125,276.3800048828125,26840200,Microsoft,MSFT,2023-03-27,-1.4688039633467023,MSFT : Microsoft
275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,275.2300109863281,21878600,Microsoft,MSFT,2023-03-28,-0.2030521560763994,MSFT : Microsoft
278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,280.510009765625,25087000,Microsoft,MSFT,2023-03-29,0.5556417973996388,MSFT : Microsoft
284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,284.04998779296875,25053400,Microsoft,MSFT,2023-03-30,-0.0633371517436399,MSFT : Microsoft
283.7300109863281,289.2699890136719,283.0,288.29998779296875,288.29998779296875,32740300,Microsoft,MSFT,2023-03-31,1.6106779789540258,MSFT : Microsoft
286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,287.2300109863281,24883300,Microsoft,MSFT,2023-04-03,0.24780887891991712,MSFT : Microsoft
287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,287.17999267578125,25824300,Microsoft,MSFT,2023-04-04,-0.017414026610630122,MSFT : Microsoft
285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,284.3399963378906,22064800,Microsoft,MSFT,2023-04-05,-0.5282524867528519,MSFT : Microsoft
283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,291.6000061035156,29770300,Microsoft,MSFT,2023-04-06,2.9624712762890986,MSFT : Microsoft
289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,289.3900146484375,23103000,Microsoft,MSFT,2023-04-10,0.062246533203655696,MSFT : Microsoft
285.75,285.9800109863281,281.6400146484375,282.8299865722656,282.8299865722656,27276600,Microsoft,MSFT,2023-04-11,-1.0218769650863955,MSFT : Microsoft
284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,283.489990234375,27403400,Microsoft,MSFT,2023-04-12,-0.456483117925752,MSFT : Microsoft
283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,289.8399963378906,24222700,Microsoft,MSFT,2023-04-13,2.203885920063723,MSFT : Microsoft
287.0,288.4800109863281,283.69000244140625,286.1400146484375,286.1400146484375,20973900,Microsoft,MSFT,2023-04-14,-0.29964646395905925,MSFT : Microsoft
